id,Tên địa điểm,Mô tả,Tỉnh thành,Thể loại,Link google map,ID Ảnh URL địa điểm,
809,Đền thờ Thái sư Lê Văn Thịnh,"Đền thờ Thái sư Lê Văn Thịnh nằm tại xã Đông Cứu, huyện Gia Bình, tỉnh Bắc Ninh, là nơi tưởng niệm vị Thái sư tài ba thời Lý, người có công lớn trong việc bảo vệ nền độc lập dân tộc. Ngôi đền mang đậm nét kiến trúc cổ truyền, không gian yên bình, linh thiêng, là điểm đến ý nghĩa cho những ai yêu thích lịch sử và muốn tìm hiểu về các danh nhân Việt Nam.",Bắc Ninh,"Di tích lịch sử, Đền","https://www.google.com/maps/place/%C4%90%E1%BB%81n+th%E1%BB%9D+Th%C3%A1i+s%C6%B0+L%C3%AA+V%C4%83n+Th%E1%BB%8Bnh+(Tr%E1%BA%A1ng+nguy%C3%AAn+khai+khoa)/@21.0719886,106.164803,17z/data=!3m1!4b1!4m6!3m5!1s0x31357557a3a130b1:0xe7d7c05fca550c29!8m2!3d21.0719886!4d106.1673726!16s%2Fg%2F1hc77cr6m?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1ToC5-49a9EA_SHcJ_m-yJt85HDAvDD1e,
810,Thành Nhà Mạc,"Thành Nhà Mạc tọa lạc tại tỉnh Lạng Sơn, là một di tích lịch sử quan trọng gắn liền với triều đại Mạc. Đây là tàn tích của một thành cổ, là minh chứng cho sự hưng thịnh của nhà Mạc trong lịch sử Việt Nam. Thành Nhà Mạc hiện nay còn giữ lại nhiều dấu tích của các công trình kiến trúc cổ xưa, thu hút du khách yêu thích khám phá lịch sử.",Lạng Sơn,"Di tích lịch sử, Công trình kiến trúc","https://www.google.com/maps/place/Th%C3%A0nh+Nh%C3%A0+M%E1%BA%A1c/@21.8571399,106.7461517,17z/data=!3m1!4b1!4m6!3m5!1s0x36b54e6d725d16d5:0x4642b6ea8dffd4be!8m2!3d21.8571399!4d106.7487213!16s%2Fg%2F11rc41zq_4?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1CqB1tzgGBvBE00COov2fUYTl5cKepYIT,
811,Núi Phai Vệ,"Núi Phai Vệ là một trong những địa danh nổi tiếng ở Lạng Sơn, với cảnh sắc thiên nhiên hùng vĩ và tĩnh lặng. Nơi đây không chỉ thu hút du khách bởi vẻ đẹp của những đỉnh núi xanh ngát mà còn là điểm lý tưởng để tham gia các hoạt động dã ngoại như cắm trại, đi bộ đường dài, và thưởng thức không khí trong lành. Núi Phai Vệ là một điểm đến tuyệt vời cho những ai yêu thích khám phá thiên nhiên.",Lạng Sơn,"Thiên nhiên, Núi, Điểm ngắm cảnh tự nhiên","https://www.google.com/maps/place/C%E1%BB%99t+c%E1%BB%9D+N%C3%BAi+Phai+V%E1%BB%87/@21.8515103,106.7617219,17z/data=!3m1!4b1!4m6!3m5!1s0x36b54e7b7b0c1a89:0xd472c7dabd72b305!8m2!3d21.8515103!4d106.7642915!16s%2Fg%2F11c1wq51tm?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1ReNNmAR-_162-JXOj9Je7ji1V7QX4xQF,
812,Thung lũng Nà Lùng,"Thung lũng Nà Lùng nằm trong khu vực của Lạng Sơn, nổi bật với cảnh sắc thiên nhiên hoang sơ, những cánh đồng lúa bát ngát và các dãy núi đá vôi cao vút. Đây là một điểm đến lý tưởng cho những ai yêu thích khám phá, đi bộ đường dài và cắm trại, đồng thời chiêm ngưỡng vẻ đẹp tuyệt vời của thiên nhiên.",Lạng Sơn,"Thiên nhiên, Đồi, Điểm ngắm cảnh tự nhiên","https://www.google.com/maps/place/Thung+l%C5%A9ng+N%C3%A0+L%C3%B9ng/@21.7230628,106.407439,17z/data=!3m1!4b1!4m6!3m5!1s0x3135538dc2429907:0x5ad1a55ade70afba!8m2!3d21.7230628!4d106.4100086!16s%2Fg%2F11p5_8jzkn?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1EO43S6H3NxS7LphXpRhVjGHRTzldZEMb,
813,Nàng Tô Thị,"Nàng Tô Thị là một tượng đài nổi tiếng tại Lạng Sơn, gắn liền với một truyền thuyết cảm động về người phụ nữ trung trinh. Đây là một trong những biểu tượng văn hóa của vùng đất Lạng Sơn, thu hút khách du lịch và là điểm đến không thể bỏ qua cho những ai yêu thích tìm hiểu lịch sử và văn hóa địa phương.",Lạng Sơn,"Di tích lịch sử, Núi","https://www.google.com/maps/place/N%C3%A0ng+T%C3%B4+Th%E1%BB%8B/@21.858059,106.7460294,17z/data=!3m1!4b1!4m6!3m5!1s0x36b54f007695bd09:0x6e1f67f66ba7d202!8m2!3d21.858059!4d106.748599!16s%2Fg%2F11y5cmvkd8?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1Xhk6ZDkOqXoks2HSda5SHMdtuwZaBCu4,
814,Chùa Thành,"Chùa Thành là một ngôi chùa nổi tiếng ở Lạng Sơn, được xây dựng từ lâu đời, mang đậm giá trị lịch sử và văn hóa. Chùa không chỉ là nơi thờ tự mà còn là điểm du lịch tâm linh hấp dẫn du khách đến chiêm bái và thưởng ngoạn phong cảnh thiên nhiên xung quanh.",Lạng Sơn,"Chùa, Di tích lịch sử","https://www.google.com/maps/place/Ch%C3%B9a+Th%C3%A0nh/@21.8496805,106.7563367,17z/data=!3m1!4b1!4m6!3m5!1s0x36b54e70a161c20b:0xe65f7a55e5799905!8m2!3d21.8496805!4d106.7589063!16s%2Fg%2F1ypmn4vpz?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1qae6_CWxcjnbfCQIi2jwqmAgFBPEhvgW,
815,Khu du lịch Suối Mỏ Mắm,"Khu du lịch Suối Mỏ Mắm Lạng Sơn là một điểm đến nổi bật với cảnh sắc thiên nhiên tươi đẹp, hòa quyện giữa không gian rừng núi hoang sơ và dòng suối mát lạnh, tạo nên một không gian thư giãn lý tưởng cho du khách.",Lạng Sơn,"Thiên nhiên, Sông, Cắm trại, Picnic","https://www.google.com/maps/place/Khu+du+l%E1%BB%8Bch+Su%E1%BB%91i+M%E1%BB%8F+M%E1%BA%AFm/@21.8187304,106.1824469,17z/data=!3m1!4b1!4m6!3m5!1s0x36cab5370c1f9321:0xbbfb753f042d64e8!8m2!3d21.8187304!4d106.1850165!16s%2Fg%2F11f1145hmh?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1KoacTT4lLMl67KnDt2h2qMMUgdmKcbuY,
816,Thảo nguyên Đồng Lâm,"Thảo nguyên Đồng Lâm là một không gian rộng lớn với cảnh quan thiên nhiên tuyệt đẹp, nơi du khách có thể tận hưởng không khí trong lành, tham gia các hoạt động dã ngoại và chiêm ngưỡng vẻ đẹp hùng vĩ của thiên nhiên.",Lạng Sơn,"Thiên nhiên, Núi, Đồi, Điểm ngắm cảnh tự nhiên, Cắm trại, Picnic","https://www.google.com/maps/place/Th%E1%BA%A3o+nguy%C3%AAn+%C4%90%E1%BB%93ng+L%C3%A2m/@21.6929038,106.3562627,17z/data=!3m1!4b1!4m6!3m5!1s0x313551157610e5bf:0xde87326dda1065a5!8m2!3d21.6929038!4d106.3588323!16s%2Fg%2F11fm_b3qb8?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1yH4mI3iXx_C3fcgQYPnf1aYmiOvtzrY-,
817,Cổng Tam Quan,"Cổng Tam Quan Thái Nguyên là một công trình kiến trúc cổ, mang đậm dấu ấn lịch sử và văn hóa của vùng đất Thái Nguyên. Đây là một trong những địa điểm nổi tiếng, thu hút du khách đến tham quan và chiêm ngưỡng vẻ đẹp của kiến trúc truyền thống.",Thái Nguyên,"Di tích lịch sử, Công trình kiến trúc","https://www.google.com/maps/place/C%E1%BB%95ng+Tam+Quan/@21.5778231,105.8030052,17z/data=!3m1!4b1!4m6!3m5!1s0x31352726ebdc8e5b:0x58d6c38654b1ae55!8m2!3d21.5778231!4d105.8055748!16s%2Fg%2F11rzgrg8d7?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1unRIybqNxLYZbiK8Fx2D_IcU0b4VTzeQ,
818,Khu bảo tồn Làng nhà sàn Dân tộc Sinh thái Thái Hải,"Khu bảo tồn Làng nhà sàn Dân tộc Sinh thái Thái Hải Thái Nguyên là một điểm đến hấp dẫn, nơi du khách có thể trải nghiệm cuộc sống truyền thống của các dân tộc thiểu số tại miền núi phía Bắc. Nơi đây kết hợp giữa bảo tồn văn hóa dân tộc và bảo vệ thiên nhiên, mang lại trải nghiệm đặc biệt cho những ai yêu thích khám phá văn hóa và thiên nhiên.",Thái Nguyên,"Khu bảo tồn, Làng nghề truyền thống, Vườn quốc gia, Thiên nhiên","https://www.google.com/maps/place/Khu+b%E1%BA%A3o+t%E1%BB%93n+L%C3%A0ng+nh%C3%A0+s%C3%A0n+D%C3%A2n+t%E1%BB%99c+Sinh+th%C3%A1i+Th%C3%A1i+H%E1%BA%A3i/@21.5332727,105.8119325,17z/data=!4m9!3m8!1s0x313520efe75e2295:0xfcd21cea9be8213b!5m2!4m1!1i2!8m2!3d21.5332727!4d105.8145021!16s%2Fg%2F11g_9pm17?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1P7hbplCPR6t2W-3KbpLmua0r25pc-HB8,
819,Thác Ngao,"Thác Ngao là một trong những thác nước nổi tiếng tại Thái Nguyên, với vẻ đẹp hoang sơ và kỳ vĩ, thu hút du khách bởi cảnh quan thiên nhiên tuyệt đẹp. Nơi đây không chỉ có không gian yên bình, mà còn là điểm đến lý tưởng để du khách khám phá, tận hưởng không khí trong lành và tắm mình trong làn nước mát lạnh.",Thái Nguyên,"Thiên nhiên, Thác","https://www.google.com/maps/place/Th%C3%A1c+Ngao/@21.4756141,105.6702698,17z/data=!3m1!4b1!4m6!3m5!1s0x3134e7d543f7a317:0xb5a75569b4566aed!8m2!3d21.4756141!4d105.6728394!16s%2Fg%2F11g0tt9d13?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1hpeFx0-IZ4ho-uJZSP9u0IbjBHkyYvZR,
820,Suối Mỏ Gà,"Suối Mỏ Gà là một điểm du lịch nổi tiếng tại Thái Nguyên, nổi bật với vẻ đẹp tự nhiên hoang sơ và dòng nước trong xanh. Suối không chỉ thu hút du khách bởi cảnh quan hữu tình mà còn là nơi lý tưởng để tham gia các hoạt động dã ngoại như cắm trại, tắm suối, và tận hưởng không khí trong lành.",Thái Nguyên,"Thiên nhiên, Sông, Điểm ngắm cảnh tự nhiên, Cắm trại, Picnic","https://www.google.com/maps/place/Su%E1%BB%91i+M%E1%BB%8F+G%C3%A0/@21.7758105,106.1175066,17z/data=!3m1!4b1!4m6!3m5!1s0x31353505cda4548f:0x538a73529b366a72!8m2!3d21.7758105!4d106.1200762!16s%2Fg%2F12hpww8mq?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1n7op8sd_X59Otsgi4mzxonVYxUOOoxM0,
821,Bảo tàng Lực Lượng Vũ Trang Việt Bắc Quân khu 1,"Bảo tàng Lực Lượng Vũ Trang Việt Bắc Quân khu 1 là một địa điểm quan trọng để tìm hiểu về lịch sử chiến tranh và sự hy sinh của lực lượng vũ trang trong các cuộc chiến tranh bảo vệ Tổ quốc. Với các hiện vật, tài liệu phong phú, bảo tàng mang đến cho du khách những thông tin quý giá về truyền thống chiến đấu và chiến thắng của quân và dân ta.",Thái Nguyên,"Di tích lịch sử, Bảo tàng","https://www.google.com/maps/place/B%E1%BA%A3o+T%C3%A0ng+L%E1%BB%B1c+L%C6%B0%E1%BB%A3ng+V%C5%A9+Trang+Vi%E1%BB%87t+B%E1%BA%AFc+Qu%C3%A2n+khu+1/@21.5826195,105.8173768,17z/data=!3m1!4b1!4m6!3m5!1s0x31352724d64dbc7d:0xb371c8060bb487f5!8m2!3d21.5826195!4d105.8199464!16s%2Fg%2F1tj5hmgp?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1ruQoTY62nvngIeqPFftUFZVc-iBcbKIx,
822,Du lịch ATK Định Hóa (ATK) An Toàn Khu Thái Nguyên,"Khu vực ATK Định Hóa là một trong những địa điểm lịch sử quan trọng, là nơi diễn ra nhiều sự kiện chiến lược trong thời kỳ kháng chiến chống Pháp. ATK không chỉ có giá trị lịch sử mà còn là một khu vực thiên nhiên tươi đẹp, mang đến cho du khách sự hòa quyện giữa di tích và vẻ đẹp hoang sơ của núi rừng, góp phần tạo nên một trải nghiệm du lịch phong phú.",Thái Nguyên,"Thiên nhiên, Vườn quốc gia, Điểm ngắm cảnh tự nhiên","https://www.google.com/maps/place/Du+l%E1%BB%8Bch+ATK+%C4%90%E1%BB%8Bnh+H%C3%B3a+(+ATK)+An+To%C3%A0n+Khu+(+ATK+Vi%E1%BB%87t+B%E1%BA%AFc)/@21.7878051,105.5071974,17z/data=!3m1!4b1!4m6!3m5!1s0x3134cc0386058c15:0x6888c8bc59f90ef1!8m2!3d21.7878051!4d105.509767!16s%2Fg%2F1hc0ggfcd?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1QXllvDwCwlynE92Jol_BT01UpNXtAKp3,
823,Thác Mưa Rơi,"Thác Mưa Rơi Thái Nguyên là một điểm đến lý tưởng cho những ai yêu thích vẻ đẹp hoang sơ của thiên nhiên. Nằm giữa lòng rừng núi, thác nước với làn nước trong xanh, mát lạnh và không gian tĩnh lặng tạo nên một khung cảnh tuyệt vời cho các hoạt động thư giãn và khám phá. Đây là địa điểm lý tưởng cho những chuyến dã ngoại, cắm trại hoặc đi bộ đường dài.",Thái Nguyên,"Thiên nhiên, Thác, Điểm ngắm cảnh tự nhiên, Cắm trại, Picnic","https://www.google.com/maps/place/Th%C3%A1c+M%C6%B0a+R%C6%A1i/@21.7889081,105.913422,17z/data=!3m1!4b1!4m6!3m5!1s0x3134da55101ec037:0xc862d535dec8a098!8m2!3d21.7889081!4d105.9159916!16s%2Fg%2F11g9dr7r9g?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1nl5mf-eGehy5e2GcQrDvtr_ygiKlRtJG,
824,Khu du lịch sinh thái Núi Ngăm,"Khu du lịch sinh thái Núi Ngăm nằm tại một trong những địa phương đẹp của Nam Định, thu hút du khách bởi không gian xanh mát và cảnh quan thiên nhiên tuyệt vời. Núi Ngăm không chỉ là điểm đến lý tưởng cho những ai yêu thích khám phá thiên nhiên mà còn là nơi lý tưởng cho các hoạt động dã ngoại như cắm trại, đi bộ đường dài và picnic, tạo ra một không gian yên bình và thư giãn giữa thiên nhiên hùng vĩ.",Nam Định,"Thiên nhiên, Núi, Điểm ngắm cảnh tự nhiên, Cắm trại, Picnic","https://www.google.com/maps/place/Khu+du+l%E1%BB%8Bch+sinh+th%C3%A1i+N%C3%BAi+Ng%C4%83m/@20.3679533,106.0626464,17z/data=!3m1!4b1!4m6!3m5!1s0x3135dfe412a7db39:0xf9426e0ed4fcf5f9!8m2!3d20.3679533!4d106.065216!16s%2Fg%2F11fm_t1q56?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1h6zs2Ef5T5lw1q3QyEv_uHb20px-3rxk,
825,Vương Cung Thánh Đường Phú Nhai,"Vương Cung Thánh Đường Phú Nhai là một trong những công trình kiến trúc tôn giáo nổi bật tại Nam Định, thu hút nhiều du khách không chỉ bởi vẻ đẹp uy nghiêm, cổ kính mà còn bởi giá trị lịch sử sâu sắc. Nhà thờ này có lối kiến trúc Gothic đặc trưng và là nơi sinh hoạt tôn giáo của cộng đồng Công giáo tại địa phương, đồng thời cũng là điểm đến lý tưởng cho những ai yêu thích tìm hiểu về văn hóa tôn giáo.",Nam Định,"Công trình kiến trúc, Nhà thờ, Di tích lịch sử","https://www.google.com/maps/place/V%C6%B0%C6%A1ng+Cung+Th%C3%A1nh+%C4%90%C6%B0%E1%BB%9Dng+Ph%C3%BA+Nhai/@20.2999451,106.3606716,17z/data=!3m1!4b1!4m6!3m5!1s0x313607f1ebdef867:0x4cde844ceab4f51d!8m2!3d20.2999451!4d106.3632412!16s%2Fg%2F12dpwfzkg?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1YvY9rLw3kiRb39Hs9l4JM2GVVLiDLlgY,
826,Cánh đồng Muối Bạch Long Nam Định,"Cánh đồng Muối Bạch Long là một địa điểm nổi tiếng ở Nam Định, nơi sản xuất muối truyền thống của người dân địa phương. Với những cánh đồng rộng lớn và quang cảnh yên bình, nơi đây không chỉ là nguồn cung cấp muối mà còn thu hút du khách đến tham quan và trải nghiệm nghề làm muối. Đây là một địa điểm lý tưởng cho những ai yêu thích thiên nhiên và muốn khám phá các hoạt động sản xuất nông thôn.",Nam Định,"Thiên nhiên, Làng nghề truyền thống, Điểm chụp ảnh đẹp","https://www.google.com/maps/place/C%C3%A1nh+%C4%91%E1%BB%93ng+Mu%E1%BB%91i+B%E1%BA%A1ch+Long/@20.2176809,106.4093452,17.13z/data=!4m6!3m5!1s0x3136069ea28f07e3:0x5d037b0c33957d04!8m2!3d20.2177038!4d106.4117289!16s%2Fg%2F11cnxz0qc7?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1cOT_nFVwjvS0H0hZSk9gperZDzzovRPc,
827,Chùa Tháp Phổ Minh,"Chùa Tháp Phổ Minh nằm ở huyện Mỹ Lộc, Nam Định, là một trong những ngôi chùa nổi tiếng với kiến trúc độc đáo và lịch sử lâu đời. Chùa nổi bật với tháp Phổ Minh cao lớn, được xem là một trong những tháp cao nhất miền Bắc. Đây là nơi thu hút nhiều du khách và tín đồ Phật tử đến hành hương và chiêm bái.",Nam Định,"Di tích lịch sử, Công trình kiến trúc, Đền, Chùa","https://www.google.com/maps/place/Ch%C3%B9a+Th%C3%A1p+Ph%E1%BB%95+Minh/@20.454217,106.1606586,17z/data=!3m1!4b1!4m6!3m5!1s0x3135e76370dd985b:0x1bc769ee0cf9917e!8m2!3d20.454217!4d106.1632282!16s%2Fm%2F05s_j43?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",162SWJMzvs7aIc1bdO1Lk3u3X2ZrQqJN6,
828,Làng Cổ Dịch Diệp,"Làng Cổ Dịch Diệp nằm ở huyện Nghĩa Hưng, tỉnh Nam Định, nổi bật với truyền thống làng nghề làm nón lá và những ngôi nhà cổ xưa. Đây là một điểm đến thú vị để khám phá nét văn hóa và lịch sử lâu đời của miền Bắc Việt Nam. Du khách có thể tham quan những ngôi nhà cổ, tìm hiểu về quy trình sản xuất nón lá và thưởng thức không khí yên bình của làng quê Việt Nam.",Nam Định,"Làng nghề truyền thống, Di tích lịch sử","https://www.google.com/maps/place/L%C3%A0ng+C%E1%BB%95+D%E1%BB%8Bch+Di%E1%BB%87p/@20.3194019,106.2822175,17z/data=!3m1!4b1!4m6!3m5!1s0x3135e39f938fef37:0xe510fec73c5df591!8m2!3d20.3194019!4d106.2847871!16s%2Fg%2F11lkbdd1xn?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1C02dX-dDIHc0JZLe4o8haFJ1BekUSRXC,
829,Nhà lưu niệm cố Tổng bí thư Trường Chinh,"Nhà lưu niệm cố Tổng bí thư Trường Chinh, nằm tại tỉnh Nam Định, là một di tích lịch sử quan trọng, ghi dấu một thời kỳ chiến đấu và cống hiến của lãnh tụ Trường Chinh. Nhà lưu niệm không chỉ là nơi lưu giữ những kỷ vật, tài liệu quý giá về cuộc đời và sự nghiệp của ông, mà còn là địa điểm giáo dục truyền thống yêu nước, lý tưởng cách mạng cho các thế hệ sau.",Nam Định,"Bảo tàng, Đài tưởng niệm","https://www.google.com/maps/place/Nh%C3%A0+l%C6%B0u+ni%E1%BB%87m+c%E1%BB%91+T%E1%BB%95ng+b%C3%AD+th%C6%B0+Tr%C6%B0%E1%BB%9Dng+Chinh/@20.3337355,106.3224453,17z/data=!3m1!4b1!4m6!3m5!1s0x3135e2bfbaecbc21:0x21f60b7d67668c29!8m2!3d20.3337355!4d106.3250149!16s%2Fg%2F1hdz83_f9?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1MPdyZEI5dy8sVYg90bQm3Lghncs-9y2o,
830,Đảo Khê Cốc,"Đảo Khê Cốc, nằm ở Ninh Bình, là một địa điểm du lịch nổi bật với cảnh sắc thiên nhiên hoang sơ và bình dị. Bao quanh là các vách đá dựng đứng, khung cảnh thơ mộng của những con suối trong vắt cùng không khí trong lành tạo nên một không gian yên bình, thích hợp cho những ai muốn tìm một nơi thư giãn, hòa mình với thiên nhiên.",Ninh Bình,"Thiên nhiên, Hồ, Điểm ngắm cảnh tự nhiên","https://www.google.com/maps/place/%C4%90%E1%BA%A3o+Kh%C3%AA+C%E1%BB%91c+-+Ninh+B%C3%ACnh/@20.251663,105.9219774,17z/data=!3m1!4b1!4m6!3m5!1s0x31367bd8319e7caf:0x30c246b3d17e30c!8m2!3d20.251663!4d105.924547!16s%2Fg%2F11lcvxn7l0?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1fi1TZQNPZ23I8G6GfdO0pQ2i7F6J4Kg8,
831,Công viên Thúy Sơn,"Công viên Thúy Sơn ở Ninh Bình là một không gian xanh lý tưởng, với những khu vườn cây cối xanh mát, hồ nước trong lành và các lối đi bộ uốn lượn. Đây là địa điểm thích hợp cho những ai yêu thích thiên nhiên, thư giãn và tham gia các hoạt động ngoài trời, như dạo bộ hay ngắm cảnh.",Ninh Bình,"Thiên nhiên, Công viên, Hồ","https://www.google.com/maps/place/C%C3%B4ng+vi%C3%AAn+Th%C3%BAy+S%C6%A1n/@20.26003,105.9788022,17z/data=!3m1!4b1!4m6!3m5!1s0x31367751fc30b005:0xdf61478a26e1989d!8m2!3d20.26003!4d105.9813718!16s%2Fg%2F12hnfxyxh?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",1KBZY5wLTSevG_GwFYjrpIFYyV1d2ECDs,
832,Đền Tràng An Cổ,"Đền Tràng An Cổ nằm ở khu vực núi Tràng An, Ninh Bình, là một địa điểm linh thiêng với lịch sử lâu đời. Nơi đây không chỉ thu hút du khách bởi vẻ đẹp của kiến trúc cổ kính mà còn bởi phong cảnh thiên nhiên hùng vĩ xung quanh. Đây là nơi để tìm hiểu về lịch sử và văn hóa của vùng đất Tràng An.",Ninh Bình,"Đền, Di tích lịch sử, Công trình kiến trúc","https://www.google.com/maps/place/%C4%90%E1%BB%81n+Tr%C3%A0ng+An+C%E1%BB%95/@20.273253,105.907664,17z/data=!3m1!4b1!4m6!3m5!1s0x3136796fe9aca515:0x46e5566ea18908e3!8m2!3d20.273253!4d105.9102336!16s%2Fg%2F11dfk11cv9?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",15pEeTy9iSiRvnfi1fxhqmo0WU_-qCuuC,
